alpha,attack_type,system,accuracy_mean,accuracy_std,ci95_low,ci95_high,n
0.1,krum_collusion,FedStrategist,0.6424,0.0,0.6424,0.6424,1.0
0.1,krum_collusion,GRADF,0.7235999999999999,0.0,0.7235999999999999,0.7235999999999999,1.0
0.1,krum_collusion,Oracle (decoupled),0.7314999999999999,0.0,0.7314999999999999,0.7314999999999999,1.0
0.1,krum_collusion,Random,0.6487,0.0,0.6487,0.6487,1.0
0.1,label_flipping,AdaAggRL,0.7438,0.0,0.7438,0.7438,1.0
0.1,label_flipping,FedStrategist,0.7407999999999999,0.0,0.7407999999999999,0.7407999999999999,1.0
0.1,label_flipping,GRADF,0.5730999999999999,0.0,0.5730999999999999,0.5730999999999999,1.0
0.1,label_flipping,Oracle (decoupled),0.7566,0.0,0.7566,0.7566,1.0
0.1,label_flipping,Random,0.7408,0.0,0.7408,0.7408,1.0
0.1,low_mag_backdoor,AdaAggRL,0.8698,0.0,0.8698,0.8698,1.0
0.1,low_mag_backdoor,FedStrategist,0.8476000000000001,0.0,0.8476000000000001,0.8476000000000001,1.0
0.1,low_mag_backdoor,GRADF,0.842,0.0,0.842,0.842,1.0
0.1,low_mag_backdoor,Oracle (decoupled),0.8511,0.0,0.8511,0.8511,1.0
0.1,low_mag_backdoor,Random,0.8764,0.0,0.8764,0.8764,1.0
0.1,sign_flipping,AdaAggRL,0.7984000000000001,0.0,0.7984000000000001,0.7984000000000001,1.0
0.1,sign_flipping,FedStrategist,0.6187,0.0,0.6187,0.6187,1.0
0.1,sign_flipping,GRADF,0.7013,0.0,0.7013,0.7013,1.0
0.1,sign_flipping,Oracle (decoupled),0.7648,0.0,0.7648,0.7648,1.0
0.1,sign_flipping,Random,0.6313000000000001,0.0,0.6313000000000001,0.6313000000000001,1.0
0.1,trim_attack,AdaAggRL,0.8163,0.0,0.8163,0.8163,1.0
0.1,trim_attack,FedStrategist,0.527,0.0,0.527,0.527,1.0
0.1,trim_attack,GRADF,0.4312,0.0,0.4312,0.4312,1.0
0.1,trim_attack,Oracle (decoupled),0.5293000000000001,0.0,0.5293000000000001,0.5293000000000001,1.0
0.1,trim_attack,Random,0.6485000000000001,0.0,0.6485000000000001,0.6485000000000001,1.0
0.5,fltrust_aligned,AdaAggRL,0.8932,0.0,0.8932,0.8932,1.0
0.5,fltrust_aligned,FedStrategist,0.8863,0.0,0.8863,0.8863,1.0
0.5,fltrust_aligned,GRADF,0.8956000000000002,0.0,0.8956000000000002,0.8956000000000002,1.0
0.5,fltrust_aligned,Oracle (decoupled),0.8795,0.0,0.8795,0.8795,1.0
0.5,fltrust_aligned,Random,0.8855999999999999,0.0,0.8855999999999999,0.8855999999999999,1.0
0.5,gaussian_noise,AdaAggRL,0.8962999999999999,0.0,0.8962999999999999,0.8962999999999999,1.0
0.5,gaussian_noise,FedStrategist,0.7905000000000001,0.0,0.7905000000000001,0.7905000000000001,1.0
0.5,gaussian_noise,GRADF,0.8953000000000001,0.0,0.8953000000000001,0.8953000000000001,1.0
0.5,gaussian_noise,Oracle (decoupled),0.8955,0.0,0.8955,0.8955,1.0
0.5,gaussian_noise,Random,0.8721,0.0,0.8721,0.8721,1.0
0.5,krum_collusion,AdaAggRL,0.8957,0.0,0.8957,0.8957,1.0
0.5,krum_collusion,FedStrategist,0.89,0.0,0.89,0.89,1.0
0.5,krum_collusion,GRADF,0.8928,0.0,0.8928,0.8928,1.0
0.5,krum_collusion,Oracle (decoupled),0.8875,0.0,0.8875,0.8875,1.0
0.5,krum_collusion,Random,0.8793,0.0,0.8793,0.8793,1.0
0.5,label_flipping,AdaAggRL,0.8199,0.0,0.8199,0.8199,1.0
0.5,label_flipping,FedStrategist,0.8764,0.0,0.8764,0.8764,1.0
0.5,label_flipping,GRADF,0.8654999999999999,0.0,0.8654999999999999,0.8654999999999999,1.0
0.5,label_flipping,Oracle (decoupled),0.8951,0.0,0.8951,0.8951,1.0
0.5,label_flipping,Random,0.8379,0.0,0.8379,0.8379,1.0
0.5,low_mag_backdoor,AdaAggRL,0.8982999999999999,0.0,0.8982999999999999,0.8982999999999999,1.0
0.5,low_mag_backdoor,FedStrategist,0.8394999999999999,0.0,0.8394999999999999,0.8394999999999999,1.0
0.5,low_mag_backdoor,GRADF,0.8785999999999999,0.0,0.8785999999999999,0.8785999999999999,1.0
0.5,low_mag_backdoor,Oracle (decoupled),0.9035,0.0,0.9035,0.9035,1.0
0.5,low_mag_backdoor,Random,0.8955,0.0,0.8955,0.8955,1.0
0.5,sign_flipping,AdaAggRL,0.8924,0.0,0.8924,0.8924,1.0
0.5,sign_flipping,FedStrategist,0.8306999999999999,0.0,0.8306999999999999,0.8306999999999999,1.0
0.5,sign_flipping,GRADF,0.7936000000000001,0.0,0.7936000000000001,0.7936000000000001,1.0
0.5,sign_flipping,Oracle (decoupled),0.8901999999999999,0.0,0.8901999999999999,0.8901999999999999,1.0
0.5,sign_flipping,Random,0.8517999999999999,0.0,0.8517999999999999,0.8517999999999999,1.0
0.5,trim_attack,AdaAggRL,0.8959999999999999,0.0,0.8959999999999999,0.8959999999999999,1.0
0.5,trim_attack,FedStrategist,0.8718,0.0,0.8718,0.8718,1.0
0.5,trim_attack,GRADF,0.7449,0.0,0.7449,0.7449,1.0
0.5,trim_attack,Oracle (decoupled),0.8384999999999998,0.0,0.8384999999999998,0.8384999999999998,1.0
0.5,trim_attack,Random,0.8568,0.0,0.8568,0.8568,1.0
